date time   IFACE rxpck/s txpck/s rxkB/s txkB/s rxcmp/s txcmp/s rxmcst/s %ifutil
2019-07-14 21:39:38   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:39   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:39   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:40   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:40   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:42   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:42   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:43   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:43   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:44   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:44   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:45   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:45   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:46   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:46   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:47   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:47   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:48   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:48   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:49   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:49   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:50   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:50   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:51   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:51   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:52   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:52   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:53   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:53   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:54   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:54   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:55   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:55   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:56   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:56   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:57   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:57   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:58   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:58   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:59   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:39:59   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:00   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:00   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:01   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:01   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:02   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:02   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:03   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:03   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:04   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:04   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:05   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:05   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:06   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:06   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:07   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:07   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:08   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:08   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:09   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:09   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:10   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:10   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:11   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:11   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:12   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:12   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:13   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:13   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:14   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:14   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:15   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:15   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:16   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:16   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:17   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:17   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:18   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:18   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:19   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:19   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:20   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:20   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:21   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:21   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:22   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:22   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:23   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:23   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:24   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:24   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:25   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:25   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:26   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:26   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:27   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:27   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:28   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:28   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:29   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:29   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:30   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:30   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:31   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:31   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:32   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:32   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:33   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:33   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:34   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:34   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:35   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:35   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:36   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:36   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:37   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:37   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:38   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:38   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:39   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:39   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:40   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:40   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:41   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:41   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:42   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:42   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:43   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:43   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:44   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:44   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:45   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:45   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:46   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:46   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:47   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:47   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:48   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:48   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:49   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:49   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:50   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:50   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:51   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:51   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:52   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:52   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:54   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:54   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:55   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:55   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:56   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:56   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:57   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:57   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:58   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:58   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:59   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:40:59   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:00   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:00   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:01   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:01   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:02   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:02   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:03   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:03   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:04   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:04   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:05   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:05   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:06   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:06   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:07   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:07   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:08   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:08   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:09   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:09   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:10   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:10   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:11   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:11   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:12   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:12   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:13   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:13   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:14   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:14   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:15   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:15   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:16   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:16   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:17   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:17   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:18   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:18   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:19   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:19   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:20   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:20   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:21   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:21   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:22   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:22   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:23   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:23   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:24   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:24   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:25   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:25   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:26   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:26   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:27   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:27   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:28   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:28   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:29   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:29   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:30   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:30   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:31   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:31   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:32   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:32   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:33   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:33   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:34   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:34   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:35   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:35   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:36   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:36   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:37   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:37   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:38   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:38   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:39   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:39   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:40   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:40   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:41   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:41   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:42   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:42   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:43   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:43   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:44   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:44   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:45   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:45   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:46   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:46   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:47   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:47   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:48   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:48   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:49   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:49   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:50   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:50   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:51   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:51   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:52   eth0 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
2019-07-14 21:41:52   lo 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00
